select t.term, a.* 
from ALL_Allele_Mutation a, VOC_Term t
where not exists (select 1 from ALL_Allele b where a._allele_key = b._allele_key)
and a._mutation_key = t._term_key
;
             term              | _allele_key | _mutation_key |    creation_date    |  modification_date  
 Insertion of gene trap vector |      336565 |       3983022 | 2009-08-11 14:22:14 | 2009-08-11 14:22:14
 Insertion of gene trap vector |      336574 |       3983022 | 2009-08-11 14:22:15 | 2009-08-11 14:22:15
 Insertion of gene trap vector |      336578 |       3983022 | 2009-08-11 14:22:15 | 2009-08-11 14:22:15
 Insertion of gene trap vector |      336586 |       3983022 | 2009-08-11 14:22:15 | 2009-08-11 14:22:15
 Insertion of gene trap vector |      336592 |       3983022 | 2009-08-11 14:22:16 | 2009-08-11 14:22:16
 Insertion of gene trap vector |      336596 |       3983022 | 2009-08-11 14:22:16 | 2009-08-11 14:22:16
 Insertion of gene trap vector |      336598 |       3983022 | 2009-08-11 14:22:16 | 2009-08-11 14:22:16
 Insertion of gene trap vector |      336602 |       3983022 | 2009-08-11 14:22:16 | 2009-08-11 14:22:16
 Insertion of gene trap vector |      336603 |       3983022 | 2009-08-11 14:22:16 | 2009-08-11 14:22:16
 Insertion of gene trap vector |      336607 |       3983022 | 2009-08-11 14:22:17 | 2009-08-11 14:22:17
 Insertion of gene trap vector |      336613 |       3983022 | 2009-08-11 14:22:17 | 2009-08-11 14:22:17
 Insertion of gene trap vector |      336614 |       3983022 | 2009-08-11 14:22:17 | 2009-08-11 14:22:17
 Insertion of gene trap vector |      336616 |       3983022 | 2009-08-11 14:22:17 | 2009-08-11 14:22:17
 Insertion of gene trap vector |      336623 |       3983022 | 2009-08-11 14:22:18 | 2009-08-11 14:22:18
 Insertion of gene trap vector |      336629 |       3983022 | 2009-08-11 14:22:18 | 2009-08-11 14:22:18
 Insertion of gene trap vector |      336630 |       3983022 | 2009-08-11 14:22:18 | 2009-08-11 14:22:18
 Insertion of gene trap vector |      336644 |       3983022 | 2009-08-11 14:22:19 | 2009-08-11 14:22:19
 Insertion of gene trap vector |      336650 |       3983022 | 2009-08-11 14:22:19 | 2009-08-11 14:22:19
 Insertion of gene trap vector |      336654 |       3983022 | 2009-08-11 14:22:20 | 2009-08-11 14:22:20
 Insertion of gene trap vector |      336657 |       3983022 | 2009-08-11 14:22:20 | 2009-08-11 14:22:20
 Insertion of gene trap vector |      336664 |       3983022 | 2009-08-11 14:22:20 | 2009-08-11 14:22:20
 Insertion of gene trap vector |      336672 |       3983022 | 2009-08-11 14:22:21 | 2009-08-11 14:22:21
 Insertion of gene trap vector |      336678 |       3983022 | 2009-08-11 14:22:21 | 2009-08-11 14:22:21
 Insertion of gene trap vector |      336694 |       3983022 | 2009-08-11 14:22:22 | 2009-08-11 14:22:22
 Insertion of gene trap vector |      336701 |       3983022 | 2009-08-11 14:22:23 | 2009-08-11 14:22:23
 Insertion of gene trap vector |      336710 |       3983022 | 2009-08-11 14:22:23 | 2009-08-11 14:22:23
 Insertion of gene trap vector |      336720 |       3983022 | 2009-08-11 14:22:24 | 2009-08-11 14:22:24
 Insertion of gene trap vector |      336722 |       3983022 | 2009-08-11 14:22:24 | 2009-08-11 14:22:24
 Insertion of gene trap vector |      336729 |       3983022 | 2009-08-11 14:22:25 | 2009-08-11 14:22:25
 Insertion of gene trap vector |      336742 |       3983022 | 2009-08-11 14:22:25 | 2009-08-11 14:22:25
 Insertion of gene trap vector |      336744 |       3983022 | 2009-08-11 14:22:26 | 2009-08-11 14:22:26
 Insertion of gene trap vector |      336751 |       3983022 | 2009-08-11 14:22:26 | 2009-08-11 14:22:26
 Insertion of gene trap vector |      336757 |       3983022 | 2009-08-11 14:22:26 | 2009-08-11 14:22:26
 Insertion of gene trap vector |      336763 |       3983022 | 2009-08-11 14:22:27 | 2009-08-11 14:22:27
 Insertion of gene trap vector |      336766 |       3983022 | 2009-08-11 14:22:27 | 2009-08-11 14:22:27
 Insertion of gene trap vector |      336772 |       3983022 | 2009-08-11 14:22:27 | 2009-08-11 14:22:27
 Insertion of gene trap vector |      336773 |       3983022 | 2009-08-11 14:22:27 | 2009-08-11 14:22:27
 Insertion of gene trap vector |      336780 |       3983022 | 2009-08-11 14:22:28 | 2009-08-11 14:22:28
 Insertion of gene trap vector |      336783 |       3983022 | 2009-08-11 14:22:28 | 2009-08-11 14:22:28
 Insertion of gene trap vector |      336788 |       3983022 | 2009-08-11 14:22:28 | 2009-08-11 14:22:28
 Insertion of gene trap vector |      336798 |       3983022 | 2009-08-11 14:22:29 | 2009-08-11 14:22:29
 Insertion of gene trap vector |      336805 |       3983022 | 2009-08-11 14:22:29 | 2009-08-11 14:22:29
 Insertion of gene trap vector |      336813 |       3983022 | 2009-08-11 14:22:30 | 2009-08-11 14:22:30
 Insertion of gene trap vector |      336831 |       3983022 | 2009-08-11 14:22:31 | 2009-08-11 14:22:31
 Insertion of gene trap vector |      336835 |       3983022 | 2009-08-11 14:22:31 | 2009-08-11 14:22:31
 Insertion of gene trap vector |      336839 |       3983022 | 2009-08-11 14:22:32 | 2009-08-11 14:22:32
 Insertion of gene trap vector |      336846 |       3983022 | 2009-08-11 14:22:32 | 2009-08-11 14:22:32
 Insertion of gene trap vector |      336847 |       3983022 | 2009-08-11 14:22:32 | 2009-08-11 14:22:32
 Insertion of gene trap vector |      336868 |       3983022 | 2009-08-11 14:22:33 | 2009-08-11 14:22:33
 Insertion of gene trap vector |      336871 |       3983022 | 2009-08-11 14:22:34 | 2009-08-11 14:22:34
 Insertion of gene trap vector |      336879 |       3983022 | 2009-08-11 14:22:34 | 2009-08-11 14:22:34
 Insertion of gene trap vector |      336896 |       3983022 | 2009-08-11 14:22:35 | 2009-08-11 14:22:35
 Insertion of gene trap vector |      336915 |       3983022 | 2009-08-11 14:22:36 | 2009-08-11 14:22:36
 Insertion of gene trap vector |      336934 |       3983022 | 2009-08-11 14:22:38 | 2009-08-11 14:22:38
 Insertion of gene trap vector |      336977 |       3983022 | 2009-08-11 14:22:40 | 2009-08-11 14:22:40
 Insertion of gene trap vector |      336980 |       3983022 | 2009-08-11 14:22:41 | 2009-08-11 14:22:41
 Insertion of gene trap vector |      336983 |       3983022 | 2009-08-11 14:22:41 | 2009-08-11 14:22:41
 Insertion of gene trap vector |      336988 |       3983022 | 2009-08-11 14:22:41 | 2009-08-11 14:22:41
 Insertion of gene trap vector |      336991 |       3983022 | 2009-08-11 14:22:41 | 2009-08-11 14:22:41
 Insertion of gene trap vector |      337017 |       3983022 | 2009-08-11 14:22:43 | 2009-08-11 14:22:43
 Insertion of gene trap vector |      337023 |       3983022 | 2009-08-11 14:22:43 | 2009-08-11 14:22:43
 Insertion of gene trap vector |      337025 |       3983022 | 2009-08-11 14:22:44 | 2009-08-11 14:22:44
 Insertion of gene trap vector |      337027 |       3983022 | 2009-08-11 14:22:44 | 2009-08-11 14:22:44
